uf,Ano,Frase,Contagem,Porcentagem
PA,2024,Lesão corporal seguida de morte,56,5.17
PA,2024,Suicídio,56,5.17
PA,2024,Mortes a esclarecer (sem indício de crime),43,3.97
PA,2024,Suicídio de Agente do Estado,41,3.79
PA,2024,Roubo a instituição financeira,32,2.95
PA,2024,Roubo de veículo,30,2.77
PA,2024,Roubo de carga,26,2.4
PA,2024,Estupro de vulnerável,19,1.75
PA,2024,Furto de veículo,19,1.75
PA,2024,Realização de vistorias,18,1.66
PA,2024,Arma de Fogo Apreendida,16,1.48
PA,2024,Morte de Agente do Estado,15,1.39
PA,2024,Pessoa Localizada,14,1.29
PA,2024,Atendimento pré-hospitalar,13,1.2
PA,2024,Combate a incêndios,13,1.2
PA,2024,Tráfico de drogas,13,1.2
PA,2024,Estupro,12,1.11
PA,2024,Apreensão de Cocaína,11,1.02
PA,2024,Busca e salvamento,11,1.02
PA,2024,Emissão de Alvarás de licença,11,1.02
PA,2024,Apreensão de Maconha,9,0.83
PA,2024,Mandado de prisão cumprido,6,0.55
PA,2024,Pessoa Desaparecida,3,0.28
PB,2015,Tentativa de feminicídio,99,8.82
PB,2015,Homicídio doloso,94,8.37
PB,2015,Roubo seguido de morte (latrocínio),92,8.19
PB,2015,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),89,7.93
PB,2015,Lesão corporal seguida de morte,88,7.84
PB,2015,Feminicídio,84,7.48
PB,2015,Morte por intervenção de Agente do Estado,83,7.39
PB,2015,Tentativa de homicídio,67,5.97
PB,2015,Suicídio de Agente do Estado,67,5.97
PB,2015,Suicídio,43,3.83
PB,2015,Mortes a esclarecer (sem indício de crime),39,3.47
PB,2015,Roubo de carga,26,2.32
PB,2015,Roubo de veículo,26,2.32
PB,2015,Roubo a instituição financeira,25,2.23
PB,2015,Estupro,18,1.6
PB,2015,Arma de Fogo Apreendida,17,1.51
PB,2015,Morte de Agente do Estado,17,1.51
PB,2015,Pessoa Localizada,17,1.51
PB,2015,Emissão de Alvarás de licença,16,1.42
PB,2015,Furto de veículo,16,1.42
PB,2015,Combate a incêndios,14,1.25
PB,2015,Busca e salvamento,13,1.16
PB,2015,Estupro de vulnerável,12,1.07
PB,2015,Apreensão de Cocaína,11,0.98
PB,2015,Atendimento pré-hospitalar,11,0.98
PB,2015,Realização de vistorias,11,0.98
PB,2015,Tráfico de drogas,11,0.98
PB,2015,Apreensão de Maconha,8,0.71
PB,2015,Mandado de prisão cumprido,6,0.53
PB,2015,Pessoa Desaparecida,3,0.27
PB,2016,Roubo seguido de morte (latrocínio),101,9.27
PB,2016,Tentativa de feminicídio,95,8.72
PB,2016,Lesão corporal seguida de morte,84,7.71
PB,2016,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),84,7.71
PB,2016,Morte por intervenção de Agente do Estado,81,7.43
PB,2016,Homicídio doloso,76,6.97
PB,2016,Feminicídio,70,6.42
PB,2016,Tentativa de homicídio,67,6.15
PB,2016,Suicídio de Agente do Estado,59,5.41
PB,2016,Mortes a esclarecer (sem indício de crime),54,4.95
PB,2016,Suicídio,40,3.67
PB,2016,Roubo de veículo,29,2.66
PB,2016,Roubo a instituição financeira,22,2.02
PB,2016,Pessoa Localizada,18,1.65
PB,2016,Furto de veículo,18,1.65
PB,2016,Roubo de carga,18,1.65
PB,2016,Estupro,17,1.56
PB,2016,Tráfico de drogas,17,1.56
PB,2016,Busca e salvamento,16,1.47
PB,2016,Estupro de vulnerável,16,1.47
PB,2016,Combate a incêndios,15,1.38
PB,2016,Atendimento pré-hospitalar,14,1.28
PB,2016,Arma de Fogo Apreendida,13,1.19
PB,2016,Morte de Agente do Estado,13,1.19
PB,2016,Emissão de Alvarás de licença,12,1.1
PB,2016,Apreensão de Maconha,11,1.01
PB,2016,Realização de vistorias,11,1.01
PB,2016,Apreensão de Cocaína,10,0.92
PB,2016,Mandado de prisão cumprido,5,0.46
PB,2016,Pessoa Desaparecida,4,0.37
PB,2017,Homicídio doloso,111,10.12
PB,2017,Roubo seguido de morte (latrocínio),107,9.75
PB,2017,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),97,8.84
PB,2017,Feminicídio,85,7.75
PB,2017,Lesão corporal seguida de morte,75,6.84
PB,2017,Tentativa de feminicídio,73,6.65
PB,2017,Tentativa de homicídio,63,5.74
PB,2017,Morte por intervenção de Agente do Estado,61,5.56
PB,2017,Mortes a esclarecer (sem indício de crime),47,4.28
PB,2017,Suicídio,47,4.28
PB,2017,Suicídio de Agente do Estado,41,3.74
PB,2017,Roubo de carga,27,2.46
PB,2017,Roubo a instituição financeira,24,2.19
PB,2017,Arma de Fogo Apreendida,19,1.73
PB,2017,Atendimento pré-hospitalar,19,1.73
PB,2017,Furto de veículo,19,1.73
PB,2017,Estupro de vulnerável,18,1.64
PB,2017,Roubo de veículo,18,1.64
PB,2017,Tráfico de drogas,18,1.64
PB,2017,Realização de vistorias,16,1.46
PB,2017,Pessoa Localizada,15,1.37
PB,2017,Busca e salvamento,15,1.37
PB,2017,Morte de Agente do Estado,14,1.28
PB,2017,Combate a incêndios,14,1.28
PB,2017,Emissão de Alvarás de licença,14,1.28
PB,2017,Estupro,12,1.09
PB,2017,Apreensão de Maconha,11,1.0
PB,2017,Apreensão de Cocaína,8,0.73
PB,2017,Mandado de prisão cumprido,6,0.55
PB,2017,Pessoa Desaparecida,3,0.27
PB,2018,Feminicídio,120,10.27
PB,2018,Homicídio doloso,109,9.33
PB,2018,Lesão corporal seguida de morte,102,8.73
PB,2018,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),99,8.48
PB,2018,Roubo seguido de morte (latrocínio),89,7.62
PB,2018,Tentativa de feminicídio,86,7.36
PB,2018,Morte por intervenção de Agente do Estado,81,6.93
PB,2018,Suicídio de Agente do Estado,63,5.39
PB,2018,Mortes a esclarecer (sem indício de crime),53,4.54
PB,2018,Suicídio,52,4.45
PB,2018,Tentativa de homicídio,47,4.02
PB,2018,Roubo a instituição financeira,22,1.88
PB,2018,Furto de veículo,21,1.8
PB,2018,Roubo de carga,20,1.71
PB,2018,Roubo de veículo,20,1.71
PB,2018,Atendimento pré-hospitalar,18,1.54
PB,2018,Emissão de Alvarás de licença,18,1.54
PB,2018,Busca e salvamento,16,1.37
PB,2018,Estupro,15,1.28
PB,2018,Arma de Fogo Apreendida,14,1.2
PB,2018,Combate a incêndios,14,1.2
PB,2018,Realização de vistorias,14,1.2
PB,2018,Tráfico de drogas,14,1.2
PB,2018,Morte de Agente do Estado,12,1.03
PB,2018,Pessoa Localizada,11,0.94
PB,2018,Apreensão de Maconha,11,0.94
PB,2018,Estupro de vulnerável,11,0.94
PB,2018,Apreensão de Cocaína,10,0.86
PB,2018,Mandado de prisão cumprido,4,0.34
PB,2018,Pessoa Desaparecida,2,0.17
PB,2019,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),105,8.97
PB,2019,Tentativa de feminicídio,102,8.72
PB,2019,Lesão corporal seguida de morte,101,8.63
PB,2019,Feminicídio,100,8.55
PB,2019,Homicídio doloso,75,6.41
PB,2019,Tentativa de homicídio,72,6.15
PB,2019,Suicídio de Agente do Estado,70,5.98
PB,2019,Roubo seguido de morte (latrocínio),64,5.47
PB,2019,Morte por intervenção de Agente do Estado,64,5.47
PB,2019,Mortes a esclarecer (sem indício de crime),60,5.13
PB,2019,Suicídio,54,4.62
PB,2019,Roubo a instituição financeira,32,2.74
PB,2019,Roubo de veículo,32,2.74
PB,2019,Furto de veículo,22,1.88
PB,2019,Estupro de vulnerável,19,1.62
PB,2019,Arma de Fogo Apreendida,18,1.54
PB,2019,Pessoa Localizada,18,1.54
PB,2019,Realização de vistorias,18,1.54
PB,2019,Roubo de carga,18,1.54
PB,2019,Atendimento pré-hospitalar,17,1.45
PB,2019,Estupro,16,1.37
PB,2019,Emissão de Alvarás de licença,15,1.28
PB,2019,Combate a incêndios,14,1.2
PB,2019,Morte de Agente do Estado,13,1.11
PB,2019,Apreensão de Cocaína,13,1.11
PB,2019,Busca e salvamento,11,0.94
PB,2019,Tráfico de drogas,11,0.94
PB,2019,Apreensão de Maconha,8,0.68
PB,2019,Mandado de prisão cumprido,6,0.51
PB,2019,Pessoa Desaparecida,2,0.17
PB,2020,Tentativa de feminicídio,118,10.41
PB,2020,Feminicídio,113,9.97
PB,2020,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),109,9.62
PB,2020,Homicídio doloso,87,7.68
PB,2020,Morte por intervenção de Agente do Estado,83,7.33
PB,2020,Lesão corporal seguida de morte,62,5.47
PB,2020,Roubo seguido de morte (latrocínio),62,5.47
PB,2020,Suicídio,58,5.12
PB,2020,Tentativa de homicídio,56,4.94
PB,2020,Mortes a esclarecer (sem indício de crime),46,4.06
PB,2020,Suicídio de Agente do Estado,40,3.53
PB,2020,Roubo a instituição financeira,27,2.38
PB,2020,Roubo de veículo,27,2.38
PB,2020,Roubo de carga,21,1.85
PB,2020,Furto de veículo,19,1.68
PB,2020,Pessoa Localizada,18,1.59
PB,2020,Atendimento pré-hospitalar,18,1.59
PB,2020,Combate a incêndios,18,1.59
PB,2020,Estupro,18,1.59
PB,2020,Emissão de Alvarás de licença,16,1.41
PB,2020,Estupro de vulnerável,16,1.41
PB,2020,Tráfico de drogas,16,1.41
PB,2020,Busca e salvamento,15,1.32
PB,2020,Realização de vistorias,15,1.32
PB,2020,Morte de Agente do Estado,14,1.24
PB,2020,Arma de Fogo Apreendida,12,1.06
PB,2020,Apreensão de Cocaína,11,0.97
PB,2020,Apreensão de Maconha,9,0.79
PB,2020,Mandado de prisão cumprido,5,0.44
PB,2020,Pessoa Desaparecida,4,0.35
PB,2021,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),101,9.67
PB,2021,Roubo seguido de morte (latrocínio),93,8.9
PB,2021,Tentativa de feminicídio,92,8.8
PB,2021,Lesão corporal seguida de morte,85,8.13
PB,2021,Feminicídio,77,7.37
PB,2021,Homicídio doloso,74,7.08
PB,2021,Morte por intervenção de Agente do Estado,68,6.51
PB,2021,Suicídio de Agente do Estado,51,4.88
PB,2021,Tentativa de homicídio,48,4.59
PB,2021,Mortes a esclarecer (sem indício de crime),42,4.02
PB,2021,Suicídio,41,3.92
PB,2021,Roubo de carga,32,3.06
PB,2021,Roubo a instituição financeira,26,2.49
PB,2021,Furto de veículo,21,2.01
PB,2021,Busca e salvamento,18,1.72
PB,2021,Realização de vistorias,18,1.72
PB,2021,Roubo de veículo,18,1.72
PB,2021,Emissão de Alvarás de licença,15,1.44
PB,2021,Pessoa Localizada,14,1.34
PB,2021,Atendimento pré-hospitalar,14,1.34
PB,2021,Arma de Fogo Apreendida,12,1.15
PB,2021,Morte de Agente do Estado,12,1.15
PB,2021,Combate a incêndios,12,1.15
PB,2021,Estupro,11,1.05
PB,2021,Estupro de vulnerável,11,1.05
PB,2021,Tráfico de drogas,11,1.05
PB,2021,Apreensão de Cocaína,10,0.96
PB,2021,Apreensão de Maconha,10,0.96
PB,2021,Mandado de prisão cumprido,6,0.57
PB,2021,Pessoa Desaparecida,2,0.19
PB,2022,Roubo seguido de morte (latrocínio),102,9.87
PB,2022,Lesão corporal seguida de morte,82,7.94
PB,2022,Homicídio doloso,81,7.84
PB,2022,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),73,7.07
PB,2022,Tentativa de feminicídio,71,6.87
PB,2022,Morte por intervenção de Agente do Estado,71,6.87
PB,2022,Feminicídio,69,6.68
PB,2022,Mortes a esclarecer (sem indício de crime),63,6.1
PB,2022,Suicídio de Agente do Estado,56,5.42
PB,2022,Suicídio,48,4.65
PB,2022,Tentativa de homicídio,48,4.65
PB,2022,Roubo a instituição financeira,25,2.42
PB,2022,Roubo de carga,24,2.32
PB,2022,Furto de veículo,22,2.13
PB,2022,Atendimento pré-hospitalar,19,1.84
PB,2022,Roubo de veículo,18,1.74
PB,2022,Emissão de Alvarás de licença,15,1.45
PB,2022,Pessoa Localizada,14,1.36
PB,2022,Combate a incêndios,14,1.36
PB,2022,Realização de vistorias,14,1.36
PB,2022,Tráfico de drogas,14,1.36
PB,2022,Apreensão de Cocaína,13,1.26
PB,2022,Arma de Fogo Apreendida,12,1.16
PB,2022,Morte de Agente do Estado,12,1.16
PB,2022,Busca e salvamento,12,1.16
PB,2022,Apreensão de Maconha,11,1.06
PB,2022,Estupro,11,1.06
PB,2022,Estupro de vulnerável,11,1.06
PB,2022,Mandado de prisão cumprido,5,0.48
PB,2022,Pessoa Desaparecida,3,0.29
PB,2023,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),114,10.55
PB,2023,Lesão corporal seguida de morte,102,9.44
PB,2023,Roubo seguido de morte (latrocínio),80,7.4
PB,2023,Feminicídio,77,7.12
PB,2023,Homicídio doloso,76,7.03
PB,2023,Tentativa de feminicídio,72,6.66
PB,2023,Morte por intervenção de Agente do Estado,61,5.64
PB,2023,Suicídio de Agente do Estado,57,5.27
PB,2023,Tentativa de homicídio,48,4.44
PB,2023,Suicídio,46,4.26
PB,2023,Mortes a esclarecer (sem indício de crime),44,4.07
PB,2023,Roubo a instituição financeira,32,2.96
PB,2023,Roubo de veículo,29,2.68
PB,2023,Roubo de carga,20,1.85
PB,2023,Pessoa Localizada,19,1.76
PB,2023,Combate a incêndios,19,1.76
PB,2023,Arma de Fogo Apreendida,18,1.67
PB,2023,Busca e salvamento,18,1.67
PB,2023,Estupro,18,1.67
PB,2023,Estupro de vulnerável,18,1.67
PB,2023,Morte de Agente do Estado,17,1.57
PB,2023,Furto de veículo,17,1.57
PB,2023,Atendimento pré-hospitalar,14,1.3
PB,2023,Realização de vistorias,14,1.3
PB,2023,Tráfico de drogas,14,1.3
PB,2023,Emissão de Alvarás de licença,13,1.2
PB,2023,Apreensão de Maconha,9,0.83
PB,2023,Apreensão de Cocaína,7,0.65
PB,2023,Mandado de prisão cumprido,5,0.46
PB,2023,Pessoa Desaparecida,3,0.28
PB,2024,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),118,10.47
PB,2024,Feminicídio,108,9.58
PB,2024,Homicídio doloso,95,8.43
PB,2024,Lesão corporal seguida de morte,84,7.45
PB,2024,Tentativa de feminicídio,74,6.57
PB,2024,Roubo seguido de morte (latrocínio),63,5.59
PB,2024,Mortes a esclarecer (sem indício de crime),61,5.41
PB,2024,Suicídio,61,5.41
PB,2024,Morte por intervenção de Agente do Estado,59,5.24
PB,2024,Tentativa de homicídio,57,5.06
PB,2024,Suicídio de Agente do Estado,56,4.97
PB,2024,Roubo a instituição financeira,25,2.22
PB,2024,Roubo de carga,24,2.13
PB,2024,Roubo de veículo,23,2.04
PB,2024,Combate a incêndios,19,1.69
PB,2024,Estupro,19,1.69
PB,2024,Estupro de vulnerável,19,1.69
PB,2024,Emissão de Alvarás de licença,18,1.6
PB,2024,Realização de vistorias,17,1.51
PB,2024,Furto de veículo,16,1.42
PB,2024,Tráfico de drogas,16,1.42
PB,2024,Arma de Fogo Apreendida,15,1.33
PB,2024,Morte de Agente do Estado,14,1.24
PB,2024,Pessoa Localizada,12,1.06
PB,2024,Atendimento pré-hospitalar,12,1.06
PB,2024,Busca e salvamento,12,1.06
PB,2024,Apreensão de Cocaína,11,0.98
PB,2024,Apreensão de Maconha,9,0.8
PB,2024,Mandado de prisão cumprido,6,0.53
PB,2024,Pessoa Desaparecida,4,0.35
PE,2015,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),104,9.61
PE,2015,Feminicídio,99,9.15
PE,2015,Roubo seguido de morte (latrocínio),97,8.96
PE,2015,Tentativa de feminicídio,87,8.04
PE,2015,Homicídio doloso,80,7.39
PE,2015,Lesão corporal seguida de morte,79,7.3
PE,2015,Tentativa de homicídio,70,6.47
PE,2015,Suicídio de Agente do Estado,61,5.64
PE,2015,Morte por intervenção de Agente do Estado,46,4.25
PE,2015,Mortes a esclarecer (sem indício de crime),41,3.79
PE,2015,Suicídio,39,3.6
PE,2015,Roubo de carga,29,2.68
PE,2015,Roubo a instituição financeira,22,2.03
PE,2015,Pessoa Localizada,18,1.66
PE,2015,Roubo de veículo,18,1.66
PE,2015,Furto de veículo,17,1.57
PE,2015,Arma de Fogo Apreendida,16,1.48
PE,2015,Estupro,16,1.48
PE,2015,Tráfico de drogas,16,1.48
PE,2015,Atendimento pré-hospitalar,15,1.39
PE,2015,Estupro de vulnerável,15,1.39
PE,2015,Realização de vistorias,15,1.39
PE,2015,Emissão de Alvarás de licença,14,1.29
PE,2015,Morte de Agente do Estado,13,1.2
PE,2015,Combate a incêndios,13,1.2
PE,2015,Busca e salvamento,12,1.11
PE,2015,Apreensão de Cocaína,11,1.02
PE,2015,Apreensão de Maconha,11,1.02
PE,2015,Mandado de prisão cumprido,5,0.46
PE,2015,Pessoa Desaparecida,3,0.28
PE,2016,Feminicídio,120,10.52
PE,2016,Tentativa de feminicídio,118,10.34
PE,2016,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),108,9.47
PE,2016,Homicídio doloso,80,7.01
PE,2016,Roubo seguido de morte (latrocínio),80,7.01
PE,2016,Lesão corporal seguida de morte,79,6.92
PE,2016,Suicídio de Agente do Estado,58,5.08
PE,2016,Morte por intervenção de Agente do Estado,57,5.0
PE,2016,Suicídio,56,4.91
PE,2016,Mortes a esclarecer (sem indício de crime),52,4.56
PE,2016,Tentativa de homicídio,49,4.29
PE,2016,Roubo de veículo,27,2.37
PE,2016,Roubo a instituição financeira,26,2.28
PE,2016,Roubo de carga,24,2.1
PE,2016,Busca e salvamento,19,1.67
PE,2016,Morte de Agente do Estado,18,1.58
PE,2016,Atendimento pré-hospitalar,17,1.49
PE,2016,Furto de veículo,17,1.49
PE,2016,Pessoa Localizada,16,1.4
PE,2016,Combate a incêndios,16,1.4
PE,2016,Realização de vistorias,15,1.31
PE,2016,Estupro,13,1.14
PE,2016,Apreensão de Cocaína,12,1.05
PE,2016,Emissão de Alvarás de licença,12,1.05
PE,2016,Estupro de vulnerável,12,1.05
PE,2016,Arma de Fogo Apreendida,11,0.96
PE,2016,Tráfico de drogas,11,0.96
PE,2016,Apreensão de Maconha,10,0.88
PE,2016,Mandado de prisão cumprido,4,0.35
PE,2016,Pessoa Desaparecida,4,0.35
PE,2017,Tentativa de feminicídio,104,9.74
PE,2017,Roubo seguido de morte (latrocínio),101,9.46
PE,2017,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),87,8.15
PE,2017,Lesão corporal seguida de morte,81,7.58
PE,2017,Homicídio doloso,80,7.49
PE,2017,Feminicídio,72,6.74
PE,2017,Tentativa de homicídio,66,6.18
PE,2017,Mortes a esclarecer (sem indício de crime),47,4.4
PE,2017,Morte por intervenção de Agente do Estado,47,4.4
PE,2017,Suicídio,39,3.65
PE,2017,Suicídio de Agente do Estado,39,3.65
PE,2017,Roubo a instituição financeira,31,2.9
PE,2017,Furto de veículo,25,2.34
PE,2017,Roubo de carga,21,1.97
PE,2017,Roubo de veículo,21,1.97
PE,2017,Morte de Agente do Estado,19,1.78
PE,2017,Combate a incêndios,19,1.78
PE,2017,Emissão de Alvarás de licença,19,1.78
PE,2017,Arma de Fogo Apreendida,18,1.69
PE,2017,Pessoa Localizada,18,1.69
PE,2017,Busca e salvamento,17,1.59
PE,2017,Estupro,17,1.59
PE,2017,Atendimento pré-hospitalar,16,1.5
PE,2017,Estupro de vulnerável,13,1.22
PE,2017,Realização de vistorias,13,1.22
PE,2017,Tráfico de drogas,12,1.12
PE,2017,Apreensão de Cocaína,10,0.94
PE,2017,Apreensão de Maconha,10,0.94
PE,2017,Mandado de prisão cumprido,4,0.37
PE,2017,Pessoa Desaparecida,2,0.19
PE,2018,Feminicídio,115,9.9
PE,2018,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),115,9.9
PE,2018,Homicídio doloso,100,8.61
PE,2018,Lesão corporal seguida de morte,88,7.57
PE,2018,Tentativa de feminicídio,78,6.71
PE,2018,Tentativa de homicídio,77,6.63
PE,2018,Roubo seguido de morte (latrocínio),75,6.45
PE,2018,Mortes a esclarecer (sem indício de crime),58,4.99
PE,2018,Morte por intervenção de Agente do Estado,58,4.99
PE,2018,Suicídio,52,4.48
PE,2018,Suicídio de Agente do Estado,49,4.22
PE,2018,Roubo de carga,29,2.5
PE,2018,Roubo a instituição financeira,27,2.32
PE,2018,Roubo de veículo,21,1.81
PE,2018,Furto de veículo,20,1.72
PE,2018,Morte de Agente do Estado,19,1.64
PE,2018,Pessoa Localizada,17,1.46
PE,2018,Combate a incêndios,17,1.46
PE,2018,Emissão de Alvarás de licença,17,1.46
PE,2018,Arma de Fogo Apreendida,16,1.38
PE,2018,Estupro,16,1.38
PE,2018,Atendimento pré-hospitalar,14,1.2
PE,2018,Realização de vistorias,14,1.2
PE,2018,Tráfico de drogas,14,1.2
PE,2018,Apreensão de Maconha,13,1.12
PE,2018,Busca e salvamento,12,1.03
PE,2018,Estupro de vulnerável,12,1.03
PE,2018,Apreensão de Cocaína,11,0.95
PE,2018,Mandado de prisão cumprido,4,0.34
PE,2018,Pessoa Desaparecida,4,0.34
PE,2019,Roubo seguido de morte (latrocínio),105,9.23
PE,2019,Lesão corporal seguida de morte,94,8.26
PE,2019,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),92,8.08
PE,2019,Feminicídio,82,7.21
PE,2019,Homicídio doloso,82,7.21
PE,2019,Tentativa de feminicídio,77,6.77
PE,2019,Tentativa de homicídio,76,6.68
PE,2019,Morte por intervenção de Agente do Estado,72,6.33
PE,2019,Suicídio,66,5.8
PE,2019,Mortes a esclarecer (sem indício de crime),58,5.1
PE,2019,Suicídio de Agente do Estado,41,3.6
PE,2019,Roubo a instituição financeira,28,2.46
PE,2019,Roubo de veículo,25,2.2
PE,2019,Roubo de carga,22,1.93
PE,2019,Realização de vistorias,19,1.67
PE,2019,Atendimento pré-hospitalar,18,1.58
PE,2019,Busca e salvamento,18,1.58
PE,2019,Emissão de Alvarás de licença,18,1.58
PE,2019,Estupro,18,1.58
PE,2019,Estupro de vulnerável,17,1.49
PE,2019,Furto de veículo,16,1.41
PE,2019,Tráfico de drogas,16,1.41
PE,2019,Arma de Fogo Apreendida,14,1.23
PE,2019,Morte de Agente do Estado,14,1.23
PE,2019,Combate a incêndios,13,1.14
PE,2019,Pessoa Localizada,11,0.97
PE,2019,Apreensão de Maconha,9,0.79
PE,2019,Apreensão de Cocaína,8,0.7
PE,2019,Mandado de prisão cumprido,6,0.53
PE,2019,Pessoa Desaparecida,3,0.26
PE,2020,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),122,10.57
PE,2020,Roubo seguido de morte (latrocínio),108,9.36
PE,2020,Tentativa de feminicídio,104,9.01
PE,2020,Feminicídio,96,8.32
PE,2020,Morte por intervenção de Agente do Estado,79,6.85
PE,2020,Homicídio doloso,77,6.67
PE,2020,Lesão corporal seguida de morte,71,6.15
PE,2020,Tentativa de homicídio,69,5.98
PE,2020,Suicídio,49,4.25
PE,2020,Suicídio de Agente do Estado,49,4.25
PE,2020,Mortes a esclarecer (sem indício de crime),39,3.38
PE,2020,Roubo de carga,30,2.6
PE,2020,Roubo de veículo,26,2.25
PE,2020,Furto de veículo,20,1.73
PE,2020,Roubo a instituição financeira,20,1.73
PE,2020,Morte de Agente do Estado,19,1.65
PE,2020,Arma de Fogo Apreendida,18,1.56
PE,2020,Combate a incêndios,18,1.56
PE,2020,Atendimento pré-hospitalar,17,1.47
PE,2020,Estupro de vulnerável,17,1.47
PE,2020,Realização de vistorias,14,1.21
PE,2020,Busca e salvamento,13,1.13
PE,2020,Pessoa Localizada,12,1.04
PE,2020,Emissão de Alvarás de licença,12,1.04
PE,2020,Tráfico de drogas,12,1.04
